npi	city	state	zip	count	average_payment	year
1649244179	JACKSON	MS	39202	16	66.474375	2013
1649245085	TAMPA	FL	336032732	54	71.888703704	2013
1649246760	BROOKLYN	NY	112145119	23	153.59565217	2013
1649246802	THIBODAUX	LA	703016712	127	62.096377953	2013
1649248246	SAINT JOSEPH	MO	645079794	851	69.6953413225	2013
1649248444	KERNERSVILLE	NC	272849964	38	142.1	2013
1649250218	LORAIN	OH	440532139	479	235.868238915	2013
1649257908	HUDSON	FL	346676784	131	178.66099099000002	2013
1649258468	BURLINGTON	VT	054011473	56	65.982857143	2013
1649264383	EVANSVILLE	IN	477101658	110	70.3607386365	2013
1649265588	JEANNETTE	PA	156442505	31	64.658709677	2013
1649270422	LOUISVILLE	KY	402074605	129	65.124031008	2013
1649271081	HASTINGS	NE	689014451	261	72.7570168035	2013
1649271875	PENSACOLA	FL	325045935	11	72.008181818	2013
1649272568	FOUNTAIN VALLEY	CA	927085153	13	77.453076923	2013
1649272881	BALTIMORE	MD	212271016	15	250.016	2013
1649272998	FLEMINGTON	NJ	088224671	19	77.975789474	2013
1649276452	EASTON	MD	216013824	42	63.219761905	2013
1649277468	WEST DES MOINES	IA	502668218	121	157.821013935	2013
1649278664	MARLTON	NJ	080534129	40	74.28575	2013
1649278698	VENICE	FL	342921655	324	107.96389352133333	2013
1649286329	SIOUX FALLS	SD	571050401	94	65.312021277	2013
1649287269	NASHVILLE	TN	372032000	30	234.258	2013
1649290891	SAN DIEGO	CA	921231338	100	152.13736056166667	2013
1649291410	METUCHEN	NJ	088402294	42	206.06433333500001	2013
1649292186	BELLEVUE	WA	980043817	21	170.9852381	2013
1649297235	OWOSSO	MI	488672120	48	60.126458333	2013
1649298084	ANAHEIM	CA	92804	255	210.239507755	2013
1649298456	LIBERTYVILLE	IL	600483204	29	76.351034483	2013
1649304650	RANCHO CUCAMONGA	CA	917306780	31	177.29258065	2013
1649310111	PARKER	CO	801388575	11	221.64	2013
1649310426	JOHNS CREEK	GA	300971549	15	62.403333333	2013
1649325556	HOUSTON	TX	770574817	22	79.871818182	2013
1649341983	LEWISBURG	PA	178379350	178	76.581895425	2013
1649342841	EL PASO	TX	799121647	103	71.886030769	2013
1649343310	LAWRENCEBURG	TN	38464	49	65.362244898	2013
1649371493	WARWICK	RI	028862225	46	169.43173913	2013
1649373697	TAMPA	FL	336182440	36	67.597777778	2013
1649375502	LANDER	WY	825203491	37	64.512432432	2013
1649377540	SANDY	UT	840704156	20	149.57	2013
1649378597	JEFFERSON CITY	MO	651015195	21	66.95952381	2013
1649378910	LOVELAND	CO	805375113	19	239.25947368	2013
1649392739	BISMARCK	ND	585014107	233	76.89543075099999	2013
1649393695	COLUMBIA	MD	210444000	71	243.25028169	2013
1649410010	GREENVILLE	SC	296055622	25	67.1852	2013
1649414509	NEW YORK	NY	100191147	112	74.725	2013
1649416231	CLINTON TOWNSHIP	MI	480383591	60	229.1195	2013
1649429986	ERIE	PA	165022716	82	65.972682927	2013
1649433145	NEW YORK	NY	100296500	26	84.004615385	2013
1649435066	CORTLANDT MANOR	NY	10567	29	86.173103448	2013
1649447335	STONY BROOK	NY	117948480	57	195.31631579	2013
1649453036	LELAND	NC	284514125	135	168.37072512	2013
1649455775	WESTWOOD	MA	020902321	51	71.914509804	2013
1649456021	WESTERVILLE	OH	430827971	22	245.94	2013
1649463605	PRINCETON	NJ	085401413	129	250.39612403	2013
1649472879	MIAMI	FL	331833856	22	179.85681818	2013
1649478264	JACKSON	MS	392164500	19	64.159473684	2013
1649479692	ANN ARBOR	MI	481090999	117	67.187179487	2013
1649483850	ESCONDIDO	CA	920253363	21	172.49190476	2013
1649483884	LOMA LINDA	CA	923542804	61	72.169344262	2013
1649488032	BELPRE	OH	457141615	30	175.028	2013
1649489832	FREMONT	NE	68025	125	228.62856	2013
1649499476	NAPERVILLE	IL	605408904	84	80.5461904765	2013
1649501073	EASTON	MD	216013854	18	216.88888889	2013
1649520057	MUNSTER	IN	463212885	19	239.67	2013
1649527128	DEARBORN	MI	481242649	11	81.160909091	2013
1649534843	WASILLA	AK	996547274	174	241.55923951	2013
1649578352	ENCINITAS	CA	920242478	21	58.37	2013
1659303485	WICHITA FALLS	TX	763083879	344	165.04056371500002	2013
1659304343	BOULDER	CO	803043979	40	69.52025	2013
1659309029	ALEXANDRIA	MN	563085274	100	68.2932	2013
1659311348	YOUNGSTOWN	OH	445041006	46	69.731086957	2013
1659311546	CANTON	OH	447182531	162	65.720185185	2013
1659313104	LONGHORNE	PA	19047	44	172.39090909	2013
1659317857	LINWOOD	NJ	082211046	108	82.31034090899999	2013
1659319416	FALMOUTH	MA	025402325	38	63.43	2013
1659319911	GRAND RAPIDS	MI	495062969	184	76.7560945495	2013
1659323657	LYNNWOOD	WA	980374744	125	176.213796655	2013
1659323749	BELLEVUE	WA	980043752	27	72.527037037	2013
1659324705	MIDDLEBURG HEIGHTS	OH	44130	101	230.89336634	2013
1659327898	TOMS RIVER	NJ	087558063	507	156.16509140666668	2013
1659327906	ASHEVILLE	NC	288014612	25	148.7464	2013
1659327989	MCCOMB	MS	396482707	123	70.690487894	2013
1659329811	EDEN	NC	272885033	219	73.51462659399999	2013
1659331106	MT PLEASANT	IA	526412600	13	62.158461538	2013
1659331601	WACO	TX	767127910	326	73.18278889499999	2013
1659331734	DANVILLE	PA	178225208	117	72.69666050000001	2013
1659331767	PANAMA CITY	FL	324054545	42	115.37713636500001	2013
1659334191	IRVING	TX	750386412	44	247.20611579	2013
1659335081	MANCHESTER	NH	031033502	149	69.313288591	2013
1659335438	RESTON	VA	201905896	47	238.44170213	2013
1659337343	LYNCHBURG	VA	245011099	56	77.24338095249999	2013
1659337459	LAS VEGAS	NV	891024266	20	145.2405	2013
1659337889	AUBURN	WA	980025015	124	267.683533335	2013
1659338432	TROY	OH	453730106	165	150.35933333	2013
1659340404	LITTLE ROCK	AR	722054600	120	220.42024530999998	2013
1659347987	SIOUX FALLS	SD	571050401	157	75.13962289599999	2013
1659349520	NEW YORK	NY	10029	19	190.58	2013
1659350890	COLUMBUS	OH	432143937	16	67.7025	2013
1659351385	BURLINGTON	NC	272158700	25	58.7808	2013
1659352771	BOSTON	MA	021142621	26	82.850769231	2013
1659353258	POTTSVILLE	PA	179012966	325	95.18269333250001	2013
1659353696	LARGO	FL	337702282	24	148.49625	2013
1659353829	CINCINNATI	OH	452304326	418	120.72300451925	2013
1659354074	CROSSVILLE	TN	385557703	68	204.26338235	2013
1659357556	CARROLLTON	TX	750104603	18	71.297222222	2013
1659357911	ANNAPOLIS	MD	214013046	40	82.17799373049999	2013
1659359610	CASPER	WY	826094348	102	74.7642226615	2013
1659360311	WEYERS CAVE	VA	244862340	47	74.354617647	2013
1659360600	SAVANNAH	GA	314055810	57	68.098947368	2013
1659360931	WARREN	PA	163652111	51	132.407564516	2013
1659361715	BRIDGETON	MO	630442512	14	79.21	2013
1659363083	PALM HARBOR	FL	346841109	51	158.75039216	2013
1659368777	ORANGE	CA	928683852	228	76.974736842	2013
1659368793	LUBBOCK	TX	794101229	76	125.558556195	2013
1659372290	DECATUR	TX	762343852	38	139.08111111099998	2013
1659375632	LYNBROOK	NY	115632400	414	273.16703938	2013
1659376770	PLANO	TX	750935005	138	62.589927536	2013
1659377224	WINTER HAVEN	FL	338803504	547	79.343396681	2013
1659377349	CAMDEN	NJ	08103	15	69.641333333	2013
1659377687	SAINT LOUIS	MO	631311865	121	154.22859504	2013
1659378164	CHEYENNE	WY	820011969	39	112.124416665	2013
1659379733	BIRMINGHAM	AL	35233	28	59.424285714	2013
1659381762	ROCHESTER	NY	146234273	116	161.72370676999998	2013
1659384220	INDIANAPOLIS	IN	462281672	15	67.594	2013
1659385250	SIOUX FALLS	SD	571052135	229	63.784235808	2013
1659398568	GLENDALE	CA	912064071	26	74.10154545450001	2013
1659399871	ROUND ROCK	TX	786647580	27	66.7460511365	2013
1659407203	UNIVERSITY PLACE	WA	98465	141	196.222844425	2013
1659407344	LAKE MARY	FL	327462599	53	152.21358491	2013
1659412591	LEXINGTON	KY	405031428	50	62.4632	2013
1659413235	BATON ROUGE	LA	708093421	71	73.04707559650001	2013
1659418119	LOUISVILLE	KY	402023700	778	69.3680191725	2013
1659418333	PORT CHARLOTTE	FL	339481042	185	114.8882583475	2013
1659421543	OMAHA	NE	681242056	611	97.28277856366667	2013
1659422467	HOUSTON	TX	77036	272	229.382057335	2013
1659423192	SAN BERNARDINO	CA	924044836	28	72.671428571	2013
1659426385	MACON	GA	31201	160	231.2231875	2013
1659440295	CHARLOTTESVILLE	VA	229080001	20	75.2235	2013
1659440394	BROOKLYN	NY	112232251	243	208.519304515	2013
1659462059	DURHAM	NC	277100001	103	64.346565704	2013
1659463503	MCHENRY	IL	60050	19	68.847368421	2013
1659465573	PALMER	MA	010691138	90	153.324781295	2013
1659474138	KANSAS CITY	MO	64132	49	66.71122449	2013
1659479418	WEST BURLINGTON	IA	526551679	20	67.548	2013
1659480002	CAPE GIRARDEAU	MO	637015230	11	70.772727273	2013
1659482289	LAYTON	UT	840411167	15	154.076	2013
1659484327	MARIETTA	GA	300609415	346	118.30665132200001	2013
1659489243	SAN ANTONIO	TX	782296306	34	121.13878471999999	2013
1659493914	PHILADELPHIA	PA	191074216	16	177.08	2013
1659494334	JONESBORO	AR	724017415	284	88.73273767525001	2013
1659505857	HASBROUCK HEIGHTS	NJ	076041815	49	283.00183673	2013
1659509164	PLYMOUTH	MA	023604884	305	233.97348386000002	2013
1659512960	DETROIT	MI	482012153	32	74.8	2013
1659519684	INDIANAPOLIS	IN	462271000	27	228.07407407	2013
1659524213	SCHAUMBURG	IL	601734357	128	132.710805138	2013
1659524817	TOUCHET	WA	993609709	14	70.868571429	2013
1659532182	CARY	NC	275187413	20	174.855	2013
1659537041	ASTORIA	NY	111033800	15	184.048	2013
1659542660	CLEVELAND	OH	441950001	14	77.712857143	2013
1659547495	SPOKANE	WA	992044808	18	70.72	2013
1659555894	ROSWELL	NM	882015202	65	74.67567099600001	2013
1659559458	ATLANTA	GA	303221059	35	72.8848809525	2013
1659559789	GAINESVILLE	FL	326103003	16	152.9275	2013
1659563047	HOUSTON	TX	770304000	17	56.069411765	2013
1659564086	SALINA	KS	674012600	12	68.105	2013
1659566552	HOUSTON	TX	770304000	24	77.852083333	2013
1659570331	TREVOSE	PA	190536222	33	74.018181818	2013
1659573640	FLORENCE	AL	356305323	120	150.56	2013
1659574283	NOVI	MI	483741233	127	235.84950516	2013
1659581551	BIRMINGHAM	AL	352131923	25	151.174	2013
1659584530	CHICAGO	IL	606115975	65	130.4044	2013
1659594190	AUSTIN	TX	78759	210	243.872833335	2013
1659595270	ANDERSON	SC	29621	160	165.136324785	2013
1659595478	HOUSTON	TX	770574817	129	78.526306967	2013
1659644334	SEVIERVILLE	TN	378625019	16	66.715	2013
1669400404	OCOEE	FL	347613498	174	69.102758621	2013
1669400628	BOSTON	MA	02115	16	82.455	2013
1669405098	ALEXANDRIA	LA	71301	144	159.94860465	2013
1669406724	SOUTHLAKE	TX	76092	49	84.248571429	2013
1669406807	RICHMOND	IN	473741908	526	99.97799496600001	2013
1669408910	WICHITA	KS	672063548	385	162.185328525	2013
1669409041	DALLAS	TX	752312320	89	165.63651685	2013
1669411757	MADISON	WI	537151830	17	68.752352941	2013
1669412433	KANKAKEE	IL	609012940	43	67.415348837	2013
1669413274	SIERRA VISTA	AZ	856352841	42	165.51666667	2013
1669419677	MOORESVILLE	IN	461581737	118	64.94559322	2013
1669425765	SANTA CRUZ	CA	950651815	31	141.0810084025	2013
1669428983	DALTON	GA	307202631	271	215.69690968999998	2013
1669433298	MT PLEASANT	SC	294641810	193	149.02663212	2013
1669433801	JACKSONVILLE	FL	322044712	782	173.63161552000003	2013
1669435517	WINCHESTER	TN	373982404	36	66.913333333	2013
1669436580	ALLEN	TX	750136103	26	64.382307692	2013
1669436671	INDIANAPOLIS	IN	462802301	39	66.002820513	2013
1669437109	MARIETTA	GA	300607241	99	240.66888889	2013
1669437497	BEND	OR	97701	37	253.00918919	2013
1669437869	NEW PORT RICHEY	FL	346524101	51	180.10247685000002	2013
1669439600	LARGO	FL	337702357	141	177.09844628000002	2013
1669444618	EL DORADO	AR	717304416	53	64.437735849	2013
1669450474	DULUTH	MN	558022238	23	64.313043478	2013
1669450573	SPRINGFIELD	IL	627118012	92	163.469632355	2013
1669452181	HIAWATHA	IA	522332362	109	70.43154092099999	2013
1669452892	RICHMOND	VA	232303421	81	64.362716049	2013
1669453338	SARASOTA	FL	342393509	34	70.417352941	2013
1669454435	BOSTON	MA	021142696	25	71.8528	2013
1669455648	MILWAUKEE	WI	532154330	478	70.5456000555	2013
1669456851	BIRMINGHAM	AL	352051601	364	55.405925058	2013
1669458261	KETTERING	OH	454091323	62	157.09919355	2013
1669458444	STATEN ISLAND	NY	10314	171	204.49312831	2013
1669460481	ALLENTOWN	PA	181036218	634	69.3869343155	2013
1669461166	CLINTON	MD	207353362	36	77.317777778	2013
1669463501	BONITA SPRINGS	FL	341359530	128	151.672393617	2013
1669463881	OLYMPIA	WA	985065075	11	159.05	2013
1669465209	HUNTINGDON VALLEY	PA	19006	265	256.328	2013
1669466322	OCALA	FL	344744000	19	78.442631579	2013
1669467528	DICKINSON	TX	775396205	48	241.75604167	2013
1669468708	HENDERSONVILLE	TN	370758903	171	110.75486791475	2013
1669469326	GAINESVILLE	FL	326103003	45	78.0404841895	2013
1669469706	BLOOMINGTON	IL	617017107	61	110.1942118845	2013
1669470068	ENCINO	CA	913164197	70	200.195413435	2013
1669473971	POMPTON PLAINS	NJ	074441647	34	78.257058824	2013
1669475356	FORT MYERS	FL	339077531	359	132.64822926525	2013
1669475570	LONG BEACH	CA	908061651	70	272.32685714	2013
1669481255	CULLMAN	AL	35055	212	204.844519385	2013
1669481719	EDINA	MN	554354738	238	113.68572751640001	2013
1669482873	QUINCY	IL	62301	28	69.773769231	2013
1669485041	ROSLYN	NY	115761353	76	78.6325	2013
1669485066	DANVILLE	VA	245411679	28	159.7525	2013
1669486692	ALBUQUERQUE	NM	871101437	282	132.08447367	2013
1669490264	FARGO	ND	581023641	31	65.256774194	2013
1669490967	LIBERTYVILLE	IL	600483204	25	76.428	2013
1669491288	VIDALIA	LA	713732836	139	63.366618705	2013
1669494167	ALBUQUERQUE	NM	87106	103	74.483184698	2013
1669495834	ALBUQUERQUE	NM	871111159	212	151.328979015	2013
1669507943	JACKSON	MS	392022413	169	156.92894681	2013
1669514840	PIKEVILLE	KY	415014777	176	69.04296440499999	2013
1669531109	DEARBORN HEIGHTS	MI	481273280	261	239.72654506499998	2013
1669541702	WINONA	MN	559874868	31	64.784193548	2013
1669543443	BRICK	NJ	087237984	72	85.700833333	2013
1669545513	REDDING	CA	960012509	15	72.756	2013
1669558136	FORT WORTH	TX	761043158	241	70.853595459	2013
1669559928	INDIANAPOLIS	IN	462021239	149	236.254898965	2013
1669562138	GREENVILLE	NC	278343701	583	73.378409091	2013
1669570206	EVANSVILLE	IN	477470001	19	67.773157895	2013
1669571543	BOCA RATON	FL	334872768	83	209.77072289	2013
1669571568	NORMAN	OK	730716610	317	64.379810726	2013
1669571634	COLORADO SPRINGS	CO	809075302	124	66.179677419	2013
1669573457	HERNANDO	FL	34442	56	163.795	2013
1669573929	COEUR D ALENE	ID	838145779	47	66.62	2013
1669577342	SAN JUAN	PR	009233003	44	166.274378945	2013
1669583415	RALEIGH	NC	276077505	34	67.992941176	2013
1669584686	NEW HAVEN	CT	06511	34	177.06676471	2013
1669585964	LAS VEGAS	NV	891021865	190	238.444814285	2013
1669586376	METAIRIE	LA	700026714	48	219.309338625	2013
1669588463	PHENIX CITY	AL	36867	24	151.19958333	2013
1669589164	LAFAYETTE	LA	705085783	121	67.836280992	2013
1669621496	DOUGLASVILLE	GA	301351739	27	239.7337037	2013
1669628434	ANDERSON	IN	460113453	13	64.241538462	2013
1669630083	LOWELL	MA	018521311	125	76.5891708755	2013
1669630901	SACRAMENTO	CA	958171460	53	67.326415094	2013
1669632451	NEW YORK	NY	100296500	47	64.5534210525	2013
1669634085	HONOLULU	HI	968132421	13	73.693846154	2013
1669634408	ALTOONA	WI	547202639	32	79.261875	2013
1669635116	PHILADELPHIA	PA	191074216	15	72.419333333	2013
1669636478	PHOENIX	AZ	850062621	30	74.642	2013
1669636833	SLINGERLANDS	NY	121599386	139	168.32253047	2013
1669637948	IOWA CITY	IA	522421009	11	74.526363636	2013
1669638144	CHICAGO	IL	606123841	285	70.1357200255	2013
1669641460	FREMONT	CA	945382299	14	78.22	2013
1669644837	BRONX	NY	104604304	40	285.59025	2013
1669646303	DALLAS	TX	752373764	14	69.823571429	2013
1669649554	VINCENNES	IN	475911038	23	67.77	2013
1669654141	HONOLULU	HI	968132429	12	74.1675	2013
1669659793	DEDHAM	MA	020261765	24	169.41958333	2013
1669660817	IRVINE	CA	926121432	14	261.12785714	2013
1669662151	MESA	AZ	852106889	112	181.82035714	2013
1669663290	SALT LAKE CITY	UT	841022310	40	143.90125	2013
1669670360	GREENVILLE	MS	387017817	139	71.2221232495	2013
1669676615	MIAMI	FL	331361005	12	65.176666667	2013
1669685335	SPRINGFIELD	MA	011991001	11	75.46	2013
1669686390	CLINTON TWP	MI	480353737	61	169.51557377	2013
1669688420	LA JOLLA	CA	920371027	126	71.483809524	2013
1669689865	ATLANTA	GA	303292208	15	59.526	2013
1669691994	LITTLE ROCK	AR	722057202	15	74.311333333	2013
1669698544	COLUMBUS	OH	432101240	21	70.399047619	2013
1669700241	GAINESVILLE	GA	305017443	82	240.139294295	2013
1669701157	GLASTONBURY	CT	060331208	129	271.035405405	2013
1669720397	ST. MARIES	ID	83861	40	228.64025	2013
1669791596	EDMOND	OK	730347269	18	62.586666667	2013
1679500284	DETROIT	MI	482362148	322	110.898172541	2013
1679502777	EVANSVILLE	IN	477470001	32	66.59125	2013
1679503692	BLOOMINGTON	IL	61704	92	235.88196013499999	2013
1679504625	BLAINE	MN	554343947	22	187.69818182	2013
1679504690	SANTA CLARITA	CA	913554489	28	273.08464286	2013
1679504898	BERWYN	IL	604023429	201	70.60094086000001	2013
1679505184	ALTOONA	PA	166024475	56	146.57267857	2013
1679505440	PHOENIX	AZ	85020	113	69.250088496	2013
1679506604	BLOOMINGTON	MN	554371111	19	157.72684211	2013
1679511638	GARDEN GROVE	CA	928441550	191	187.01827225	2013
1679511950	WINCHESTER	MA	01890	251	75.706191589	2013
1679513923	SARTELL	MN	563772154	68	160.628734885	2013
1679514145	SAINT PETERS	MO	633761666	151	130.03013933533333	2013
1679514905	MCALLEN	TX	785046113	48	150.40604167	2013
1679516124	VENICE	FL	342852817	18	161.43055556	2013
1679516264	INDIANAPOLIS	IN	462021239	25	67.686	2013
1679517635	STANFORD	CA	943052200	11	81.46	2013
1679522254	COLORADO SPRINGS	CO	809048139	149	66.028926174	2013
1679523351	PORT CHARLOTTE	FL	339526705	110	229.03127705499998	2013
1679524094	BELLEVILLE	IL	622265373	534	76.406973979	2013
1679526297	WEST BLOOMFIELD	MI	483232184	81	227.852512295	2013
1679529317	GADSDEN	AL	359015395	87	71.2304112555	2013
1679529929	WEIRTON	WV	260625014	20	69.946	2013
1679531685	COLUMBIA	SC	292200001	14	67.235714286	2013
1679533400	HUDSON	NY	125342907	50	71.2662	2013
1679534515	RIDGEWOOD	NJ	07450	73	188.05315068	2013
1679535298	FARMINGTON	NM	874016002	76	159.664715385	2013
1679535843	WICHITA FALLS	TX	763015003	959	166.700045405	2013
1679538524	BOSTON	MA	02115	56	74.855714286	2013
1679540215	AUGUSTA	GA	309095626	203	160.455431685	2013
1679541122	ARLINGTON	VA	222063601	154	200.73251492499998	2013
1679543474	PARKER	CO	801388573	37	70.847027027	2013
1679544050	TUSCALOOSA	AL	354062209	238	216.869833335	2013
1679546931	HUTCHINSON	KS	675021131	168	106.705569105	2013
1679547079	OAK LAWN	IL	604535574	199	152.57778442666665	2013
1679548457	NORTHRIDGE	CA	913254105	11	75.924545455	2013
1679549802	LEWISTON	NY	140921903	21	68.14	2013
1679550792	DENVER	CO	802034405	140	75.044459362	2013
1679552020	SHREVEPORT	LA	711055347	29	66.948275862	2013
1679552376	DOVER	NH	038202526	47	73.339139194	2013
1679554034	ARLINGTON HTS	IL	600055001	94	172.69861702	2013
1679555031	GREENVILLE	NC	278345758	156	169.96477605500002	2013
1679555759	GOSHEN	IN	465264810	135	70.31878787849999	2013
1679557151	FOND DU LAC	WI	549354560	84	67.122380952	2013
1679558498	PHILADELPHIA	PA	191112442	27	64.488518519	2013
1679559579	IRVINE	CA	926182801	69	76.342898551	2013
1679559751	RENO	NV	895096135	59	67.042033898	2013
1679560536	PENSACOLA	FL	32503	85	138.76785714333334	2013
1679560908	OLD BRIDGE	NJ	088573095	43	77.890697674	2013
1679563787	ALLENTOWN	PA	181023472	12	75.64	2013
1679565063	BROOKLYN	NY	112093176	1269	207.10923243500002	2013
1679565170	SALT LAKE CITY	UT	841241275	87	64.609770115	2013
1679567150	GAINESVILLE	GA	305013740	99	164.60685185	2013
1679569339	LAKE PLACID	FL	338527948	19	76.427894737	2013
1679569685	PHOENIX	AZ	850294377	51	66.86881538450001	2013
1679572994	SAN ANTONIO	TX	782311227	99	180.91515152	2013
1679575005	CANTON	GA	301142475	286	177.32846548499998	2013
1679575658	WOODSTOCK	IL	600987509	120	71.8506810035	2013
1679576813	N CHARLESTON	SC	294069139	184	164.40117936000001	2013
1679579445	ELIZABETHTOWN	KY	427011931	20	66.548	2013
1679579817	ST. PAUL	MN	551305302	34	71.342765568	2013
1679593891	BEDFORD	TX	760226000	328	69.732002016	2013
1679593917	JUPITER	FL	334582778	104	114.060408232	2013
1679595680	LEBANON	PA	170427436	63	221.33881818	2013
1679596910	WESLACO	TX	785966657	90	163.04128571500001	2013
1679610364	BROOMFIELD	CO	800202401	43	77.466205128	2013
1679612139	NEWPORT BEACH	CA	926633718	26	77.635384615	2013
1679615686	LOUISVILLE	KY	402074201	144	167.64959755	2013
1679619134	HOUSTON	TX	770574817	16	74.420625	2013
1679633960	LOS ANGELES	CA	900484165	56	56.465535714	2013
1679641179	LUTHERVILLE	MD	210934517	20	181.309	2013
1679644017	LOUISVILLE	CO	800279583	61	247.54909722	2013
1679648646	VINELAND	NJ	083604568	267	82.527457027	2013
1679658710	PHILADELPHIA	PA	191455802	128	234.43788504000003	2013
1679658736	YUMA	AZ	853648866	947	177.97374796	2013
1679661912	FLORENCE	SC	295056019	19	65.838947368	2013
1679668065	LEXINGTON	KY	405031471	28	57.97	2013
1679670822	BEVERLY HILLS	CA	90211	51	180.33529412	2013
1679671481	MILLBURN	NJ	070411845	113	207.73641975499999	2013
1679672869	CHICAGO	IL	606313707	368	85.26957352849999	2013
1679674014	FAYETTEVILLE	NC	283043424	17	68.277058824	2013
1679675615	FARMINGTON HILLS	MI	483365919	13	81.896923077	2013
1679675979	WINFIELD	IL	60190	74	72.506621622	2013
