state	county	ssa	year	penetration	eligibles	enrolled	avg_ffscost	bench_pay
Delaware	Pending County Designation	NA	2008	NA	1	NA	NA	NA
Delaware	Pending County Designation	NA	2008	NA	1	NA	NA	NA
Delaware	Pending County Designation	NA	2008	NA	1	NA	NA	NA
Delaware	Pending County Designation	NA	2008	NA	1	NA	NA	NA
Delaware	Pending County Designation	NA	2008	NA	1	NA	NA	NA
Washington D.C.	District of Columbia	9000	2008	10.38	75131	7797	9541.944415079659	912.93
District Of Columbia	Pending County Designation	NA	2008	NA	19	NA	NA	NA
District Of Columbia	Pending County Designation	NA	2008	NA	19	NA	NA	NA
District Of Columbia	Pending County Designation	NA	2008	NA	19	NA	NA	NA
District Of Columbia	Pending County Designation	NA	2008	NA	19	NA	NA	NA
District Of Columbia	Pending County Designation	NA	2008	NA	19	NA	NA	NA
District Of Columbia	Pending County Designation	NA	2008	NA	19	NA	NA	NA
District Of Columbia	Pending County Designation	NA	2008	NA	19	NA	NA	NA
Florida	Alachua	10000	2008	5.619999999999999	29807	1676	8342.360582390724	731.26
Florida	Baker	10010	2008	15.41	3523	543	10439.176017322192	798.52
Florida	Bay	10020	2008	4.74	27569	1306	9486.367562366855	763.7700000000001
Florida	Bradford	10030	2008	7.109999999999999	4377	311	10289.660099001745	749.91
Florida	Brevard	10040	2008	29.77	114063	33953	9736.17846996721	791.62
Florida	Broward	10050	2008	44.21	242949	107397	12358.82215368785	918.1700000000001
Florida	Calhoun	10060	2008	10.66	2346	250	8564.336336636728	716.25
Florida	Charlotte	10070	2008	17.22	47171	8124	9571.80196526829	795.6700000000001
Florida	Citrus	10080	2008	13.58	45329	6154	8627.42424288244	740.2900000000001
Florida	Clay	10090	2008	10.07	24856	2502	9181.985239951351	791.62
Florida	Collier	10100	2008	7.64	63489	4852	8851.979504558702	791.62
Florida	Columbia	10110	2008	6.33	11782	746	8642.00519154891	750.05
Florida	DeSoto	10130	2008	8.8	5433	478	10088.365539338276	912.72
Florida	Dixie	10140	2008	6.71	3321	223	7783.837244777279	772.12
Florida	Duval	10150	2008	17.64	109786	19363	9951.614394026776	820.54
Florida	Escambia	10160	2008	15.28	51819	7916	8207.891925896467	791.62
Florida	Flagler	10170	2008	28.55	23495	6707	8056.549247095327	791.62
Florida	Franklin	10180	2008	8.239999999999998	2074	171	9157.379588152977	895.2900000000001
Florida	Gadsden	10190	2008	29.36	7806	2292	8023.514494043609	791.62
Florida	Gilchrist	10200	2008	6.2	2887	179	7406.414074765399	796.2700000000001
Florida	Glades	10210	2008	11.5	1452	167	9488.394077660461	794.07
Florida	Gulf	10220	2008	4	2876	115	9242.993400701736	776.4499999999999
Florida	Hamilton	10230	2008	11.17	2238	250	7553.75543798112	747.8199999999999
Florida	Hardee	10240	2008	6.6	3561	235	9281.374093044242	810.2
Florida	Hendry	10250	2008	8.33	4442	370	8565.67662132058	739.3499999999999
Florida	Hernando	10260	2008	38.660000000000004	46854	18113	10356.023982501967	791.62
Florida	Highlands	10270	2008	9.43	28016	2641	9348.983237565742	771.23
Florida	Hillsborough	10280	2008	36.879999999999995	153907	56763	10169.38493578029	791.62
Florida	Holmes	10290	2008	5.159999999999999	4047	209	8275.78673944539	716.25
Florida	Indian River	10300	2008	10.77	34762	3744	8808.145025018679	785.47
Florida	Jackson	10310	2008	4.46	9679	432	7818.927801096663	716.25
Florida	Jefferson	10320	2008	26.36	2621	691	7758.807891136312	791.62
Florida	Lafayette	10330	2008	3.3699999999999997	832	28	7451.439036546861	800.64
Florida	Lake	10340	2008	11.7	70636	8261	8344.83749931121	791.62
Florida	Lee	10350	2008	18.06	119564	21588	9062.099524601872	791.62
Florida	Leon	10360	2008	29.130000000000003	27500	8012	7824.062951384233	791.62
Florida	Levy	10370	2008	8.78	8994	790	7878.4044750238045	721
Florida	Liberty	10380	2008	8.42	1081	91	7443.058308072788	722.42
Florida	Madison	10390	2008	16.35	3487	570	7700.38544675238	716.25
Florida	Manatee	10400	2008	19.84	67467	13386	9677.262283905276	791.62
Florida	Marion	10410	2008	19.56	86530	16926	8440.437617523436	791.62
Florida	Martin	10420	2008	13.78	34737	4787	9221.083234220878	794.07
Florida	Miami-Dade	10120	2008	48	351741	168836	20624.19396706987	1093.78
Florida	Monroe	10430	2008	3.4	11490	391	8264.418900450539	840.88
Florida	Nassau	10440	2008	17.110000000000003	12332	2110	8382.50112648379	791.62
Florida	Okaloosa	10450	2008	4.26	27893	1187	8050.722971213909	733.98
Florida	Okeechobee	10460	2008	21.24	7096	1507	11533.156235797847	918.53
Florida	Orange	10470	2008	26.9	119803	32226	9998.401051022629	824.74
Florida	Osceola	10480	2008	38.309999999999995	31905	12224	9164.951217583537	815.09
Florida	Palm Beach	10490	2008	29.41	245847	72299	11459.977179500765	861.2
Florida	Pasco	10500	2008	41.67	97827	40762	9937.465357068857	791.62
Florida	Pinellas	10510	2008	33.87	194154	65756	10617.472166204592	810.56
Florida	Polk	10520	2008	29.110000000000003	109620	31911	9072.74672946502	791.62
Florida	Putnam	10530	2008	9.48	15892	1506	9342.725670722877	737.39
Florida	St. Johns	10540	2008	9.370000000000001	29754	2789	8523.799503036285	791.62
Florida	St. Lucie	10550	2008	21.67	52522	11379	9872.977081774077	882.4
Florida	Santa Rosa	10560	2008	16.2	22174	3593	8089.171960764395	791.62
Florida	Sarasota	10570	2008	12.82	100547	12887	8721.905147650377	791.62
Florida	Seminole	10580	2008	22.959999999999997	52371	12022	9688.866300085352	825.1700000000001
Florida	Sumter	10590	2008	12.26	35190	4315	8989.709103036937	743
Florida	Suwannee	10600	2008	7.14	9088	649	8623.481966326894	760.92
Florida	Taylor	10610	2008	6.25	3821	239	7866.679443610445	868.22
Florida	Union	10620	2008	5.07	1597	81	9612.127752922246	743.19
Florida	Volusia	10630	2008	36.11	108969	39346	8880.958089569347	791.62
Florida	Wakulla	10640	2008	31.67	3764	1192	9081.014666490688	791.62
Florida	Walton	10650	2008	5.41	8879	480	8199.522160035634	728.61
Florida	Washington	10660	2008	5.08	4666	237	7770.6960782469105	755.3
Florida	Pending County Designation	NA	2008	NA	14189	NA	NA	NA
Florida	Pending County Designation	NA	2008	NA	14189	NA	NA	NA
Florida	Pending County Designation	NA	2008	NA	14189	NA	NA	NA
Florida	Pending County Designation	NA	2008	NA	14189	NA	NA	NA
Florida	Pending County Designation	NA	2008	NA	14189	NA	NA	NA
Florida	Pending County Designation	NA	2008	NA	14189	NA	NA	NA
Florida	Pending County Designation	NA	2008	NA	14189	NA	NA	NA
Georgia	Appling	11000	2008	6.819999999999999	2916	199	8248.18883986297	726.38
Georgia	Atkinson	11010	2008	3.61	1135	41	7268.649654842418	777.75
Georgia	Bacon	11011	2008	5.08	1792	91	9738.989712971077	785.8
Georgia	Baker	11020	2008	9.82	611	60	7716.208971247199	742.52
Georgia	Baldwin	11030	2008	12.229999999999999	6923	847	7875.252377085933	716.25
Georgia	Banks	11040	2008	13.5	2666	360	7138.082525394228	716.25
Georgia	Barrow	11050	2008	16.29	7506	1223	7945.777046170493	791.62
Georgia	Bartow	11060	2008	13.229999999999999	12446	1647	8407.844283850736	791.62
Georgia	Ben Hill	11070	2008	8.99	3115	280	8187.776635810182	716.25
Georgia	Berrien	11080	2008	7.58	3073	233	7975.911504932851	792.09
Georgia	Bibb	11090	2008	14.17	25815	3658	9053.952036506049	791.62
Georgia	Bleckley	11100	2008	3.2600000000000002	2211	72	8345.116097233087	757.3599999999999
Georgia	Brantley	11110	2008	7.1899999999999995	2670	192	8751.218625544134	754.69
Georgia	Brooks	11120	2008	6.9	2871	198	8173.345050161424	716.25
Georgia	Bryan	11130	2008	12.25	3299	404	8352.263073920869	791.62
Georgia	Bulloch	11140	2008	8.17	7208	589	8047.822702508026	716.25
Georgia	Burke	11150	2008	19.19	3538	679	8000.997071695127	791.62
Georgia	Butts	11160	2008	14.88	3522	524	7863.102556018959	791.62
Georgia	Calhoun	11161	2008	10.49	953	100	7656.765711434549	738.38
Georgia	Camden	11170	2008	13.32	5038	671	7588.661715446757	780.4399999999999
Georgia	Candler	11180	2008	11.850000000000001	1798	213	8349.632158908971	716.25
Georgia	Carroll	11190	2008	12.950000000000001	14954	1937	7682.164741107712	791.62
Georgia	Catoosa	11200	2008	10.12	9534	965	7938.078390015873	791.62
Georgia	Charlton	11210	2008	8.9	1641	146	9529.966513761468	814.71
Georgia	Chatham	11220	2008	13.51	35464	4791	8130.731114939115	791.62
Georgia	Chattahoochee	11230	2008	12.729999999999999	495	63	8451.91425103527	791.62
Georgia	Chattooga	11240	2008	10.5	4723	496	7589.836322790925	716.25
Georgia	Cherokee	11250	2008	15.54	20312	3156	8263.798310427926	793.48
Georgia	Clarke	11260	2008	14.97	11667	1747	7290.883989291759	716.25
Georgia	Clay	11270	2008	17.04	663	113	6115.276407731355	716.25
Georgia	Clayton	11280	2008	18.24	20696	3775	8538.026055213455	826.98
Georgia	Clinch	11281	2008	3.38	1185	40	9972.883667804916	900.12
Georgia	Cobb	11290	2008	14.48	62333	9024	8061.73720213165	791.62
Georgia	Coffee	11291	2008	6.13	5705	350	8506.288087703311	757.54
Georgia	Colquitt	11300	2008	7.1899999999999995	7091	510	7447.673873910529	716.25
Georgia	Columbia	11310	2008	12.3	13200	1623	7029.49793918931	791.62
Georgia	Cook	11311	2008	3.8099999999999996	2675	102	7417.6959703667	716.25
Georgia	Coweta	11320	2008	19.38	14036	2720	6911.012910080526	882.8
Georgia	Crawford	11330	2008	18.07	2003	362	9066.325735992403	716.25
Georgia	Crisp	11340	2008	13.11	3654	479	6813.4307929484	716.25
Georgia	Dade	11341	2008	9.66	2734	264	8411.758510266194	791.62
Georgia	Dawson	11350	2008	10.32	2781	287	7689.121229170047	814.8
Georgia	Decatur	11360	2008	10.96	4799	526	6966.485735779167	716.25
Georgia	DeKalb	11370	2008	17.84	68764	12266	7608.958660513239	791.62
Georgia	Dodge	11380	2008	3.46	3320	115	8689.066551563144	809.57
Georgia	Dooly	11381	2008	11.57	1936	224	7252.424199828021	716.25
Georgia	Dougherty	11390	2008	10.59	14470	1533	7213.651696945359	716.25
Georgia	Douglas	11400	2008	15.28	12447	1902	7870.628763600265	858.7700000000001
Georgia	Early	11410	2008	18.41	2124	391	7844.30223869422	716.25
Georgia	Echols	11420	2008	5.98	418	25	5408.920761008139	716.25
Georgia	Effingham	11421	2008	13.04	5405	705	6940.666622674491	791.62
Georgia	Elbert	11430	2008	13.91	4262	593	7847.394349779798	716.25
Georgia	Emanuel	11440	2008	10.229999999999999	4176	427	7650.619602245829	716.25
Georgia	Evans	11441	2008	16.39	1775	291	7140.133133868243	835.98
Georgia	Fannin	11450	2008	7.13	5467	390	7519.7323718270145	824.9599999999999
Georgia	Fayette	11451	2008	12.29	13772	1693	7145.760885347692	791.62
Georgia	Floyd	11460	2008	6.659999999999999	16613	1106	7981.774181021945	716.25
Georgia	Forsyth	11461	2008	15.05	13773	2073	8229.109871676994	833.51
Georgia	Franklin	11462	2008	9.360000000000001	4381	410	7331.572393520837	716.25
Georgia	Fulton	11470	2008	16.62	90799	15094	7773.764036747667	805.22
Georgia	Gilmer	11471	2008	7.48	5120	383	7422.966918500245	794.3299999999999
Georgia	Glascock	11480	2008	5.26	513	27	7810.63644898333	716.25
Georgia	Glynn	11490	2008	7.63	12902	985	7253.414052450673	734.76
Georgia	Gordon	11500	2008	6.99	7521	526	7391.123973172853	716.25
Georgia	Grady	11510	2008	11	4056	446	6647.51247167629	716.25
Georgia	Greene	11520	2008	17.650000000000002	3502	618	6326.803322211417	748.25
Georgia	Gwinnett	11530	2008	15.59	55780	8696	7455.072311731338	791.62
Georgia	Habersham	11540	2008	12.31	7179	884	7011.911145197851	716.25
Georgia	Hall	11550	2008	15.77	22321	3521	7312.515491637063	716.25
Georgia	Hancock	11560	2008	23.01	1743	401	8596.146901778871	785.41
Georgia	Haralson	11570	2008	15.01	4865	730	8536.860967409091	791.62
Georgia	Harris	11580	2008	13.02	4223	550	7112.764283192213	791.62
Georgia	Hart	11581	2008	8.19	4871	399	6654.4945759518105	716.25
Georgia	Heard	11590	2008	16.39	1751	287	8399.534932307786	791.62
Georgia	Henry	11591	2008	15.79	18881	2981	7886.632259487566	813.39
Georgia	Houston	11600	2008	6.2700000000000005	16918	1061	9263.702107537607	791.62
Georgia	Irwin	11601	2008	8.38	1707	143	8271.98394377907	716.25
Georgia	Jackson	11610	2008	17.93	7933	1422	7282.252384141333	716.25
Georgia	Jasper	11611	2008	15.6	2148	335	8242.333188710192	791.62
Georgia	Jeff Davis	11612	2008	4.51	2350	106	8044.53054307667	716.25
Georgia	Jefferson	11620	2008	11.89	3255	387	8308.196445151876	716.25
Georgia	Jenkins	11630	2008	17.05	1466	250	7959.815221500123	764.22
Georgia	Johnson	11640	2008	3.84	1509	58	7822.241062097859	736.1
Georgia	Jones	11650	2008	21.21	4036	856	7510.517028358081	791.62
Georgia	Lamar	11651	2008	23.17	2844	659	7742.114568193299	791.62
Georgia	Lanier	11652	2008	5.159999999999999	1221	63	8190.026390656585	818.87
Georgia	Laurens	11660	2008	12.17	8425	1025	8041.810572462011	716.25
Georgia	Lee	11670	2008	7.81	2805	219	6833.548214831363	716.25
Georgia	Liberty	11680	2008	12.84	4361	560	7061.327720534398	765.31
Georgia	Lincoln	11690	2008	13.219999999999999	1604	212	7125.171974345118	794.25
Georgia	Long	11691	2008	7.05	979	69	8785.477007364829	719.7700000000001
Georgia	Lowndes	11700	2008	4.970000000000001	12815	637	7316.244301482271	716.25
Georgia	Lumpkin	11701	2008	10.81	3895	421	8139.55188172043	792.31
Georgia	McDuffie	11702	2008	17.93	3581	642	7409.593848939758	799.2800000000001
Georgia	McIntosh	11703	2008	11.870000000000001	2131	253	7012.687120739283	791.06
Georgia	Macon	11710	2008	20.49	1977	405	8423.646330734624	778.64
Georgia	Madison	11720	2008	17.110000000000003	4564	781	7364.735048402939	716.25
Georgia	Marion	11730	2008	15.62	1133	177	7438.694835680752	791.62
Georgia	Meriwether	11740	2008	22.479999999999997	4026	905	7881.103890029555	791.62
Georgia	Miller	11741	2008	9.16	1168	107	7478.117430243288	716.25
Georgia	Mitchell	11750	2008	16.110000000000003	3799	612	7017.114704631274	716.25
Georgia	Monroe	11760	2008	11.46	4040	463	7172.000143265594	716.25
Georgia	Montgomery	11770	2008	4.83	1408	68	7976.497179987442	781.65
Georgia	Morgan	11771	2008	15.43	3091	477	7012.735609031442	716.25
Georgia	Murray	11772	2008	3.8899999999999997	5289	206	7198.988680555405	716.25
Georgia	Muscogee	11780	2008	12.6	26833	3380	7693.4591577001265	791.62
Georgia	Newton	11790	2008	14.47	11277	1632	7807.929394942292	791.62
Georgia	Oconee	11800	2008	12.79	3762	481	7296.004008630932	738.99
Georgia	Oglethorpe	11801	2008	10.32	2220	229	6457.2226474556055	716.25
Georgia	Paulding	11810	2008	14.57	10944	1595	8610.425328064532	791.62
Georgia	Peach	11811	2008	13.47	4068	548	8318.08207063809	791.62
Georgia	Pickens	11812	2008	8.229999999999999	5626	463	7572.9267525320265	801.13
Georgia	Pierce	11820	2008	5.96	3324	198	7830.327194876823	716.25
Georgia	Pike	11821	2008	15.850000000000001	2486	394	7574.761693799919	791.62
Georgia	Polk	11830	2008	9.19	7065	649	8960.941306417217	718.3599999999999
Georgia	Pulaski	11831	2008	4.63	1792	83	8181.795064782016	716.25
Georgia	Putnam	11832	2008	10.6	3971	421	7713.516017930695	733.06
Georgia	Quitman	11833	2008	22.35	604	135	6509.961212682249	716.25
Georgia	Rabun	11834	2008	5.159999999999999	3621	187	7855.735626134016	738.3499999999999
Georgia	Randolph	11835	2008	12.65	1415	179	7504.285628663816	716.25
Georgia	Richmond	11840	2008	17.82	28609	5097	7046.294197983346	791.62
Georgia	Rockdale	11841	2008	15.08	9877	1489	7953.737285306275	791.62
Georgia	Schley	11842	2008	7.23	595	43	7476.851937975893	716.25
Georgia	Screven	11850	2008	10.17	2616	266	8559.657622463717	716.25
Georgia	Seminole	11851	2008	11.51	2016	232	8055.351879208862	716.25
Georgia	Spalding	11860	2008	12.57	10184	1280	8478.85199631306	791.62
Georgia	Stephens	11861	2008	11.01	5478	603	7428.521410402471	716.25
Georgia	Stewart	11862	2008	17.29	931	161	7627.882582493444	826.31
Georgia	Sumter	11870	2008	15.950000000000001	5023	801	7198.042965275249	716.25
Georgia	Talbot	11880	2008	17.01	1223	208	8122.059480613727	716.25
Georgia	Taliaferro	11881	2008	22.97	418	96	7753.278420544441	727.52
Georgia	Tattnall	11882	2008	7.859999999999999	3433	270	8592.776445553787	776.31
Georgia	Taylor	11883	2008	17.9	1536	275	8386.157725435183	716.25
Georgia	Telfair	11884	2008	2.9	2240	65	10238.103952336236	755.4399999999999
Georgia	Terrell	11885	2008	20.479999999999997	1846	378	6612.779043828397	716.25
Georgia	Thomas	11890	2008	9.34	8597	803	7117.493191212572	716.25
Georgia	Tift	11900	2008	9.96	6267	624	7238.751008319613	716.25
Georgia	Toombs	11901	2008	5.6499999999999995	4781	270	8196.073402968628	716.25
Georgia	Towns	11902	2008	8.239999999999998	3215	265	6691.979058071305	716.25
Georgia	Treutlen	11903	2008	11.68	1122	131	8195.521015931286	716.25
Georgia	Troup	11910	2008	14.96	9869	1476	7121.440893369906	716.25
Georgia	Turner	11911	2008	11.77	1665	196	7190.628642530986	716.25
Georgia	Twiggs	11912	2008	17.27	1905	329	8435.604900562757	791.62
Georgia	Union	11913	2008	10.49	5731	601	6322.255517148922	716.25
Georgia	Upson	11920	2008	18	5366	966	7380.5845627505105	716.25
Georgia	Walker	11921	2008	8.350000000000001	11999	1002	8389.526634838516	791.62
Georgia	Walton	11930	2008	14.16	10668	1511	8251.386407070537	791.62
Georgia	Ware	11940	2008	4.67	7127	333	8638.076341884444	716.25
Georgia	Warren	11941	2008	13	1192	155	7480.184514137147	716.25
Georgia	Washington	11950	2008	21.959999999999997	3525	774	7345.821428029363	716.25
Georgia	Wayne	11960	2008	7.44	4746	353	8905.473768150883	779.58
Georgia	Webster	11961	2008	16.979999999999997	377	64	6368.0266409266405	765.52
Georgia	Wheeler	11962	2008	3.64	935	34	10149.746233390208	782.3
Georgia	White	11963	2008	10.19	4800	489	7951.928610934757	716.25
Georgia	Whitfield	11970	2008	4.22	12948	546	7349.572486873696	716.25
Georgia	Wilcox	11971	2008	5.14	1459	75	9303.964956106513	722.3299999999999
Georgia	Wilkes	11972	2008	14.54	2339	340	7631.306523096511	716.25
Georgia	Wilkinson	11973	2008	6.6899999999999995	1957	131	7795.75092856901	716.25
Georgia	Worth	11980	2008	8.4	3275	275	7816.031065933052	716.25
Georgia	Pending County Designation	NA	2008	NA	179	NA	NA	NA
Georgia	Pending County Designation	NA	2008	NA	179	NA	NA	NA
Georgia	Pending County Designation	NA	2008	NA	179	NA	NA	NA
Georgia	Pending County Designation	NA	2008	NA	179	NA	NA	NA
Georgia	Pending County Designation	NA	2008	NA	179	NA	NA	NA
Georgia	Pending County Designation	NA	2008	NA	179	NA	NA	NA
Georgia	Pending County Designation	NA	2008	NA	179	NA	NA	NA
Hawaii	Hawaii	12010	2008	32.260000000000005	27047	8726	5935.210028530254	716.25
Hawaii	Honolulu	12020	2008	37.99	139425	52967	5646.7787882139455	791.62
Hawaii	Kauai	12040	2008	33.94	9898	3359	5652.926039935786	716.25
Hawaii	Maui	12050	2008	43.02	18736	8060	5777.527572312288	721.66
Hawaii	Pending County Designation	NA	2008	NA	4	NA	NA	NA
Hawaii	Pending County Designation	NA	2008	NA	4	NA	NA	NA
Hawaii	Pending County Designation	NA	2008	NA	4	NA	NA	NA
Hawaii	Pending County Designation	NA	2008	NA	4	NA	NA	NA
Hawaii	Pending County Designation	NA	2008	NA	4	NA	NA	NA
Hawaii	Pending County Designation	NA	2008	NA	4	NA	NA	NA
Hawaii	Pending County Designation	NA	2008	NA	4	NA	NA	NA
Idaho	Ada	13000	2008	35.03	43841	15358	6727.479531335974	791.62
Idaho	Adams	13010	2008	10.31	892	92	5443.294284810699	716.25
Idaho	Bannock	13020	2008	26.19	10719	2807	7317.062768590549	716.25
Idaho	Bear Lake	13030	2008	21.01	1204	253	7115.508422541108	755.8
Idaho	Benewah	13040	2008	15.43	1983	306	7192.983667488694	723.64
Idaho	Bingham	13050	2008	21.939999999999998	6045	1326	6763.99057133887	716.25
Idaho	Blaine	13060	2008	5.930000000000001	2377	141	5723.262639147525	737.9499999999999
Idaho	Boise	13070	2008	38.64	1136	439	5047.390042378194	791.62
Idaho	Bonner	13080	2008	19.62	7552	1482	5738.310668410346	716.25
Idaho	Bonneville	13090	2008	12.18	12770	1556	6636.2597323978725	716.25
Idaho	Boundary	13100	2008	19.74	2062	407	5775.360475779676	716.25
Idaho	Butte	13110	2008	5.23	574	30	7816.509713959666	716.25
Idaho	Camas	13120	2008	NA	153	NA	5692.161715079733	716.25
Idaho	Canyon	13130	2008	43.43	22560	9798	7078.836513910419	791.62
Idaho	Caribou	13140	2008	14.94	1185	177	6857.989878896717	716.25
Idaho	Cassia	13150	2008	17.45	3341	583	5958.203238415687	716.25
Idaho	Clark	13160	2008	13.56	118	16	4465.234502923977	917.9399999999999
Idaho	Clearwater	13170	2008	16.91	2271	384	8081.214196116156	733.53
